id,num_vertices,num_faces,volume,surface_area,average_edge_length,genus,max_ver_xdisp,max_ver_ydisp,max_ver_zdisp,max_ver_magdisp,max_ver_stress,max_hor_xdisp,max_hor_ydisp,max_hor_zdisp,max_hor_magdisp,max_hor_stress,max_dia_xdisp,max_dia_ydisp,max_dia_zdisp,max_dia_magdisp,max_dia_stress,max_tor_xdisp,max_tor_ydisp,max_tor_zdisp,max_tor_magdisp,max_tor_stress,category,num_tets,mass,download_file,link_name,author,author_id,test_split_0,test_split_1,test_split_2
421,16475,32970,263907.6409787912,43966.5989668318,1.718791040954594,6.0,0.3513824,0.05574313,0.5216756,0.5845137,739.8737,0.01753239,0.04704883,0.1413087,0.4937318,409.4963,0.01589542,0.03855171,0.1967943,0.199273,392.6227,0.1206572,0.005587075,0.08244089,0.2462165,376.622,flat,201247,1.179667155175197,ge_bracket.prt,ge-bracket-challenge-3,Roberto Rodriguez,roberto.rodriguez,True,False,False
422,17622,35292,104505.48655226048,43251.226679013846,1.639764403933628,13.0,1.324614,0.4262347,1.797731,2.085291,1369.432,0.0629658,0.2682417,0.5307656,2.440661,1414.94,0.04211378,0.3583914,0.6370861,0.7702944,972.1471,0.4598695,0.1468547,0.2385354,0.5027558,753.7176,flat,171267,0.4671395248886044,FrevillierThomasPart.stp,ge-bracket-design-6,Thomas Frevillier,thomas.frevillier-1,False,False,False
424,40477,80974,362313.7921067955,56755.05606988915,1.1638766750993912,6.0,0.1510081,0.06073099,0.2668051,0.2907481,597.2198,0.005852375,0.024882,0.04601426,0.2019423,369.6516,0.01035554,0.07105125,0.1432737,0.1604398,295.8925,0.08323748,0.005699294,0.05724791,0.1663766,318.5431,block,561561,1.619542650717376,GE engine maintenace bracket mod.stp,ge-maintenance-bracket-by-maciek-1,Maciek_Wu,maciek_wu-1,False,False,False
425,44852,89748,132636.10009956933,82804.74424829082,1.3765084353123709,12.0,0.4109051,0.2770945,0.8037459,0.8791569,958.7352,0.01257794,0.09434751,0.1080837,0.5742525,688.8832,0.03191135,0.2547029,0.4439432,0.5079546,749.0382,0.16199,0.04113706,0.09577649,0.3504729,409.2939,block,396728,0.592883367445075,GE-Motor-Mount-GrabCad-1.IGS,ge-bracket-13,Dan Q,dan.q,False,False,False
427,23583,47198,121446.33063113887,46605.797527265175,1.4134140990000694,9.0,2.003924,2.113635,3.68469,4.393952,2420.251,0.03625317,0.6878786,0.9820587,5.290738,3828.544,0.08465145,1.315726,1.817919,3.180482,3076.51,0.473679,0.1326029,0.2612631,0.6986946,1474.683,flat,279104,0.5428650979211909,Jet_engine_bracket.igs,ge-jet-engine-bracket-challenge-18,htkashai,htkashai-1,False,False,False
428,118959,237946,195080.50289474905,128480.04969628766,1.0169763375638936,8.0,0.2465393,0.1148905,0.4255614,0.4700872,600.4604,0.009599944,0.04293992,0.1031638,0.3414671,409.1081,0.009723212,0.1327649,0.2106799,0.2501712,302.7573,0.1035087,0.01750506,0.06582538,0.1949195,296.4571,block,1269918,0.8720098479395283,GE_bracket.stp,ge-jet-engine-bracket-challenge-19,michele di sacco,michele.di.sacco-1,False,True,False
432,23134,46292,313932.28678106074,64280.48875672656,1.7665220723956157,7.0,0.3611952,0.09111226,0.5061761,0.5787949,785.4371,0.005008838,0.07848618,0.2365995,0.5413878,454.2869,0.002488768,0.04644853,0.1727698,0.1766424,384.1129,0.08572078,0.009698532,0.05481144,0.1721481,311.785,flat,264438,1.4032773219113417,GE Mount.stp,ge-mount-1,Punit,punit-4,False,True,False
433,14704,29436,195018.79155102503,46716.06173451255,1.9065090300471408,8.0,0.5576615,0.1002916,0.9302929,1.014382,1069.099,0.00516222,0.08452916,0.3068424,0.9007164,1075.287,0.007003631,0.08804185,0.3920271,0.4104436,759.7759,0.1207821,0.02383031,0.07689933,0.3602189,481.8282,flat,145619,0.871733998233082,bracket.STEP,engine-bracket-5,Dino Salkanovic,dino.salkanovic,False,False,True
434,28219,56470,367319.0373261089,61235.82649755807,1.5047332669960527,9.0,0.1944514,0.04532394,0.2944904,0.3309185,557.9116,0.005233239,0.03464909,0.1104141,0.2862085,334.2781,0.01028797,0.0644135,0.1239094,0.1406837,285.5318,0.08005928,0.01043002,0.05422049,0.1511133,303.4852,flat,373364,1.641916096847707,GE bracket_20130803_A.STEP,ge-titanium-bracket_20130803_a-1,Aleksandr R,aleksandr.r-2,False,True,False
437,21630,43280,182883.78822273857,56663.9667569677,1.7175413083993,6.0,0.3745971,0.3615763,0.8197356,0.9001742,819.8692,0.01843415,0.0400748,0.04165468,0.3462728,511.6632,0.1125936,0.3435073,0.5515265,0.6390502,597.5566,0.099278,0.02624975,0.0749903,0.1901779,306.201,block,231441,0.8174905333556415,Modified.stp,jet-engine-bracket-16,Tomas,tomas--16,False,False,True
438,26726,53524,242339.3119964925,67380.46481357297,1.6607933173736584,19.0,0.5518349,0.1267335,0.9075341,0.9923626,786.1285,0.09356579,0.08482155,0.4080671,0.7375959,401.6716,0.05285084,0.07125987,0.3807085,0.3824511,410.3351,0.1022474,0.01566249,0.06377303,0.214028,315.8821,flat,329492,1.0832567246243217,Model.stp,ge-chanlenge-1,Gustavo Vieira,gustavo.vieira-14,True,False,False
439,34673,69374,221825.1583374592,55038.999142322216,1.212104380964341,8.0,0.6005759,0.1803123,0.9768755,1.092176,1177.922,0.05105837,0.1665204,0.54831,0.986748,559.1901,0.01278889,0.1958733,0.4021454,0.4487073,697.2814,0.3509373,0.141535,0.2020636,0.4032013,379.7686,flat,516014,0.9915584577684428,bracket.STEP,ge-jet-engine-bracket-3-0-1,Dino Salkanovic,dino.salkanovic,False,True,False
440,12406,24832,122840.50343166906,37133.078196895214,1.842276298095044,6.0,1.121562,0.3781099,1.310229,1.599072,1314.307,0.02558994,0.2072276,0.3864516,1.962117,1065.782,0.007656283,0.2531463,0.439342,0.5152422,600.0585,0.4260311,0.08737136,0.2821241,0.469818,526.5822,flat,121370,0.5490970503395607,BR222.IGS,ge-bracket-n2-1,Gochat,gochat-1,False,True,False
441,30363,60774,106021.24922365347,64590.61975861547,1.5135851622038876,13.0,0.5518755,0.4272355,1.070855,1.182144,954.4142,0.04575653,0.1870789,0.5498849,1.191282,900.5668,0.01242375,0.5163139,0.6061115,0.8176152,873.1171,0.1516701,0.04334586,0.07735699,0.2613204,454.0591,butterfly,252102,0.4739149840297311,Bracket_470g.IGS,an-attempt-to-create-a-bracket-design-1,Andrew Smolkov,andrew.smolkov-1,False,False,True
446,39634,79268,161340.29609137314,58742.75481297778,1.2270118626748243,1.0,0.4247555,0.06672441,0.5985033,0.6830542,914.1198,0.01680809,0.0823324,0.1702735,0.7981263,704.74,0.005267017,0.03726948,0.1939552,0.2152173,419.5382,0.1696966,0.01960965,0.1086335,0.2717107,461.9179,flat,454081,0.721191123528438,ge bracket by bac.STEP,general-electric-engine-bracket-1,brett cheatham,brett.cheatham-1,False,False,False
447,21822,43672,106348.0696860669,38565.48903885001,1.3331330452000658,8.0,0.6997333,0.1848808,0.9000291,1.043353,1045.104,0.02140675,0.07723365,0.1797379,1.163785,878.4921,0.009076649,0.1794066,0.2501606,0.3410653,463.1934,0.4037134,0.1301133,0.2142602,0.4444726,679.0049,flat,295435,0.475375871496719,original masolata.STEP,version3-1,Ármin Fendrik,armin.fendrik-1,False,False,True
448,12269,24558,74697.91414285597,25568.913812278643,1.504622323674425,6.0,1.261814,0.2032812,1.516295,1.801211,1661.14,0.0118443,0.09665701,0.2421614,1.773647,1366.862,0.03686318,0.1255319,0.3676205,0.3894507,701.7369,0.3026627,0.1542143,0.2101282,0.42823,436.6873,beam,134740,0.3338996762185662,Support v4-1.stp,ge-jet-engine-bracket-v1-2,Alexis,alexis-23,False,False,True
449,24811,49674,179496.0924616137,65374.77637752534,1.7157628978602606,14.0,0.3462465,0.2565341,0.8021357,0.8518893,800.498,0.01436719,0.070274,0.1029675,0.4581563,560.5706,0.03440855,0.2780871,0.5431212,0.6221503,612.8239,0.1037307,0.02540007,0.05931951,0.1838311,302.7609,block,243679,0.8023475333034134,final.stp,ge-engine-mount-strongone-1,Greg Brown,greg.brown,False,True,False
454,13683,27394,135053.5638227132,34687.18119248176,1.6890448436801382,8.0,0.3935391,0.2853747,0.5808318,0.6855704,765.4387,0.01009661,0.09526826,0.155507,0.5210564,655.7875,0.01584026,0.3008732,0.2708119,0.3961077,457.0784,0.2230563,0.09418277,0.1453144,0.2802723,337.2051,arch,143967,0.603689430287528,bra_7.IGS,ge-bracket-n5-1,Gochat,gochat-1,True,False,False
456,19570,39216,103934.80783481926,44457.90661282284,1.589958667154991,20.0,0.5769398,0.2737101,0.8952311,1.006217,1098.917,0.01390792,0.09125289,0.1472009,0.8540525,1081.962,0.002924466,0.3089069,0.3767581,0.4872763,891.2029,0.1742002,0.09001522,0.08468188,0.2444651,386.2334,beam,198282,0.4645885910216421,bra010.IGS,ge-bracket-n6-1,Gochat,gochat-1,False,False,True
459,19036,38108,117428.47540892208,49299.61447030146,1.6889704639420526,10.0,2.397712,0.3885944,2.987753,3.524225,1462.868,0.08266445,0.4239611,0.1746632,2.955998,1458.007,0.4622405,0.143097,0.9149864,0.9702761,596.6117,0.8406128,0.3380347,0.5731142,0.9535842,1441.855,flat,186889,0.5249052850778817,prop_ma_01.STEP,ge-jet-engine-bracket-contri-2-1,blekiwajt,blekiwajt-1,False,False,False
460,25046,50140,201941.44699092515,50627.81476207531,1.4389323671519276,13.0,0.6874724,0.09659588,1.003921,1.131448,1112.459,0.01194195,0.09062994,0.1136399,0.8589559,721.1153,0.1334697,0.05268967,0.3785751,0.3883737,477.4947,0.1340171,0.04121537,0.0805421,0.2160608,348.5966,flat,297881,0.9026782680494356,ge_v3.stp,ge-jet-engine-bracket-challenge-v3-1,Vishal Bharatia,vishal.bharatia,False,False,True
461,57071,114258,93230.38185364685,46428.78688935348,0.932372556780737,30.0,0.9367717,0.3915236,1.361199,1.564777,3611.878,0.01235221,0.1186996,0.4446561,1.286476,2035.054,0.02784245,0.3987949,0.5295213,0.6362439,1665.59,0.5150601,0.1533816,0.3550303,0.6120586,964.5709,beam,695254,0.4167398068858014,ge bracket bone final color changed.stp,generalelectric-bone-ultimate-1,andreas anedda,andreas.anedda,False,False,False
462,57160,114436,93234.65800093333,46430.98668212592,0.9309923775023532,30.0,0.9311826,0.3898364,1.354533,1.554976,3621.716,0.01229,0.1180883,0.4436686,1.280133,2029.608,0.02747443,0.3981056,0.5261683,0.6336529,1678.416,0.514279,0.1527878,0.3544925,0.6176583,922.7971,beam,698501,0.416758921264172,ge bracket bone final.stp,generalelectric-bone-ultimate-1,andreas anedda,andreas.anedda,False,False,False
464,70148,140380,96641.76964227251,44703.0188406032,0.8282553842551887,22.0,0.5957584,0.320312,0.9545541,1.083383,1199.651,0.01231275,0.09347992,0.1450208,0.7704268,845.3589,0.05082234,0.3477255,0.4459827,0.5548367,715.0651,0.2998628,0.1602526,0.2038225,0.4201416,540.3228,arch,940073,0.4319887103009581,jetbracket_gescheiden_05.STEP,optimised-bracket-1,Michael van der Bent,michael.van.der.bent,False,False,False
465,45994,92316,104353.01190255262,70801.44722709204,1.2761620391312969,83.0,0.526835,0.336243,0.9737713,1.079728,880.8636,0.01359046,0.1764242,0.2775131,0.7753223,608.4713,0.00537014,0.4283953,0.5129293,0.6705296,830.0284,0.3966911,0.1888368,0.2167818,0.5411382,752.7543,block,423406,0.4664579632044102,GE JET BRACKET V_3.0.STEP,ge-jet-engine-bracket-v-3-0-1,Arfi'an,arfi.an-1,False,False,True
466,27441,54914,99561.97713885774,44522.48389364524,1.3005077935733398,9.0,0.6271328,0.2524262,0.902567,1.028823,1172.165,0.02537321,0.06724435,0.1468332,0.8692088,765.7213,0.02434212,0.2544534,0.3375837,0.4165708,514.6257,0.2228755,0.06100386,0.1362752,0.2995519,467.2096,flat,314080,0.4450420378106941,Handy90IGSbasic.IGS,bulletproof-1,Nic,nic,False,False,True
471,23276,46580,116609.96483368408,43209.98823418092,1.3758351211796742,8.0,0.9760842,0.2037108,1.367876,1.550119,1520.532,0.02801795,0.3029914,0.696111,1.419242,1791.332,0.01769644,0.1442485,0.5347791,0.5694774,611.9117,0.5208353,0.1698838,0.3951064,0.8400701,797.6387,beam,296626,0.5212465428065679,V1.stp,ge-bracket-v1-2,Abhijeet,abhijeet-26,False,False,False
472,18171,36358,124044.08433259564,40158.39051855695,1.5365411714747177,5.0,0.8013207,0.09466539,1.287908,1.44574,1047.516,0.008051875,0.2061704,0.1759618,1.033649,1025.98,0.09216718,0.1199597,0.6188098,0.6287636,688.7131,0.4723317,0.09982082,0.3860755,0.8058742,563.1321,beam,207389,0.5544770569667026,v2.stp,ge-bracket-v2-3,Abhijeet,abhijeet-26,False,False,True
473,23827,47678,147657.560841215,39999.25788718015,1.3106345104648534,7.0,1.436135,0.09349252,2.032728,2.293277,1395.51,0.126237,0.1540196,0.3345202,1.715566,1073.617,0.3616729,0.04801992,0.7783093,0.8176945,625.308,0.3327926,0.01550663,0.2764577,0.5481309,1800.832,butterfly,316534,0.660029296960231,V3.stp,ge-bracket-v3-1,Abhijeet,abhijeet-26,False,False,False
474,50682,101384,283997.6211732582,79955.31727466737,1.3037437716302152,6.0,0.1641505,0.1145072,0.3848055,0.4081698,557.9325,0.005257753,0.03945834,0.04412068,0.2058307,247.4143,0.007953654,0.1305046,0.2577874,0.2895998,341.6795,0.0908004,0.006777351,0.05719486,0.1780144,309.0512,block,641896,1.269469366644464,Iteration1.stp,ge-engine-bracket-17,Kiran Kumar A,kiran.kumar.a-1,False,False,True
475,46566,93152,284832.2653502241,74068.42541425834,1.3108418179731895,6.0,0.1809321,0.1211209,0.3985689,0.4241204,621.4196,0.005332291,0.04636694,0.04447005,0.2127037,276.9721,0.01801332,0.1400417,0.2612669,0.2946367,374.2876,0.0946674,0.008844792,0.06066419,0.1824432,335.0337,block,603352,1.2732002261155018,Iteration3.stp,ge-engine-bracket-17,Kiran Kumar A,kiran.kumar.a-1,False,False,False
476,49602,99224,306510.41940904746,77934.93377773964,1.303328089612528,6.0,0.1572749,0.09570663,0.3392251,0.3617531,555.5004,0.005138272,0.03364174,0.0454006,0.2008346,253.5955,0.008365411,0.1095206,0.2146731,0.2415892,320.9092,0.08901773,0.005684331,0.05755924,0.1770032,314.8197,block,656474,1.3701015747584422,Iteration2.stp,ge-engine-bracket-17,Kiran Kumar A,kiran.kumar.a-1,True,False,False
479,33249,66518,64021.22746825886,28000.6016620918,0.9159599434381448,6.0,1.403315,2.455709,2.667179,3.808339,1915.193,0.1087143,0.3594756,0.3475126,2.417583,1640.836,0.03423243,2.352548,1.535604,2.857064,1628.957,1.427805,0.44153,0.927327,1.59587,729.1219,butterfly,365472,0.2861748867831171,MD_11.stp,1part-no2-1,M. David,m.david-2,False,False,False
482,22118,44292,106915.283613976,53329.9022911725,1.628866139320737,15.0,0.5660785,0.3105265,1.01834,1.130674,1041.155,0.03401136,0.1001077,0.2063114,1.007198,783.4755,0.02493476,0.2815572,0.4833457,0.5669811,717.005,0.3439366,0.07419553,0.214816,0.4421962,520.4965,flat,202554,0.4779113177544727,Opt7.S3.stp,csula-caltech-students-1,Ted Nye,ted.nye-1,True,False,False
483,22132,44320,106914.83460381378,53329.9414906897,1.628296530943937,15.0,0.5662158,0.3099683,1.01871,1.130763,1024.165,0.03382195,0.1002102,0.2061784,1.007197,736.1758,0.02491532,0.2816238,0.4836088,0.5671406,684.2106,0.3438892,0.07490242,0.2145181,0.4409294,535.412,flat,201214,0.4779093106790476,Opt7.S3_generalelectric.stp,csula-caltech-students-1,Ted Nye,ted.nye-1,False,False,False
484,20193,40442,107818.526174601,54839.65877245172,1.7464631955840433,15.0,0.5532928,0.2576988,0.9888767,1.090912,983.728,0.03022796,0.08127034,0.217631,1.009967,763.2124,0.02845756,0.2320121,0.4803331,0.531396,713.4135,0.3250422,0.06776244,0.2034837,0.4126211,549.6316,flat,172052,0.4819488120004664,Opt5.S2.4.stp,csula-caltech-students-1,Ted Nye,ted.nye-1,False,True,False
485,33371,66762,221173.47148487068,53765.88684066924,1.2781390956567842,6.0,0.1912229,0.1426761,0.42422,0.4544051,722.5961,0.008890624,0.048678,0.1252312,0.2424185,338.5167,0.01334788,0.1602113,0.2688111,0.3125506,407.1834,0.09156667,0.02522163,0.05956143,0.1686585,305.9114,block,422103,0.988645417537372,GE-B-1S.STEP,ge-jet-engine-b-1-1,saeid mirshahidi,saeid.mirshahidi-1,True,False,False
486,35470,70960,89787.60781026009,29245.68441939127,0.9046982271917664,6.0,0.7159971,0.5482733,0.9923308,1.197231,919.8691,0.01159001,0.08879767,0.1914523,0.9552462,791.2313,0.03423004,0.5113087,0.4353943,0.6391975,539.3859,0.5859228,0.1996913,0.4323243,0.6583706,965.6506,butterfly,468762,0.4013506069118626,design_1.STEP,optimized-ge-bracket-design-1,Scott Frash,scott.frash-1,False,False,False
488,31624,63612,142750.4218202049,88216.14614043364,1.7829045628037947,92.0,0.699123,0.2069599,0.9360042,1.089939,1589.494,0.02978796,0.09741206,0.5472258,1.209715,2100.187,0.008544621,0.1959642,0.3198165,0.3712237,521.2012,0.2002414,0.04691755,0.1148538,0.2653844,1115.82,flat,244886,0.638094385536316,Jet Engine Bracket-M2.STEP,jet-engine-bracket-m2-1,Gregg,gregg-13,False,False,False
489,37586,75200,127578.67351328032,42432.05992234432,1.0611798889645814,8.0,0.7043025,0.1803192,0.8478602,1.010242,1048.995,0.08228359,0.1999096,0.4739189,1.178496,868.0309,0.005689131,0.116396,0.2629173,0.2756323,443.6461,0.3054616,0.1206905,0.1675899,0.3451726,687.6379,flat,462555,0.570276670604363,Jet Engine Bracket-M3.STEP,jet-engine-bracket-m3-1,Gregg,gregg-13,False,False,False
492,18174,36368,406146.0673125433,55067.84535406614,1.862012701379876,6.0,0.1522496,0.03485149,0.2246596,0.2511404,541.3285,0.004812545,0.01791741,0.08158322,0.2117472,306.5404,0.00597591,0.02478272,0.08723362,0.09112582,269.1637,0.03225069,0.003180488,0.02135239,0.03829834,70.89188,flat,223142,1.8154729208870688,GE jet engine bracket challenge.SLDPRT,ge-jet-engine-bracket-challenge-20,Behnam Persian,behnam.persian-1,False,False,True
493,20608,41236,496360.646565734,58814.809351363125,1.7980745447761728,6.0,0.1395859,0.04693512,0.2029822,0.2309729,475.4245,0.005948457,0.03630142,0.06713172,0.2141708,332.0806,0.002426395,0.04996125,0.07720646,0.09270505,204.7984,0.06777328,0.00322497,0.04896191,0.1605778,251.1609,block,291664,2.218732090148831,GE bracket2.prt,ge-bracket-16,rupesh dewangan,rupesh.dewangan,True,False,False
494,17035,34110,96046.40631301038,41931.53808934269,1.6548221360989672,11.0,0.8356224,0.236483,1.071407,1.250294,989.6425,0.1677175,0.1044382,0.3623042,1.700681,1213.089,0.01599727,0.2265579,0.3498621,0.5437955,601.2162,0.3131539,0.0406807,0.1764653,0.3858097,519.7622,flat,160706,0.4293274362191564,final.STEP,one-more-time-1,Ármin Fendrik,armin.fendrik-1,False,True,False
495,35524,71124,117192.29355741614,82858.9608739764,1.6093390672610033,20.0,0.3840524,0.1256151,0.6502093,0.7112203,652.2507,0.01194183,0.07963323,0.1236113,0.5813341,617.1529,0.008648218,0.1699722,0.2994599,0.3486117,337.7937,0.1474903,0.0335364,0.08519755,0.2622242,318.3005,block,274980,0.5238495522016502,GE_Challenge_Bracket_V12.stp,ge-jet-engine-bracket-proposal-1,Mihael Vucinic,mihael.vucinic-1,False,False,True
496,50839,101734,113319.16120203458,40032.20719241029,0.8816790442011685,15.0,2.039781,0.2737167,2.658204,3.101552,2219.66,0.01197075,0.3244952,1.653751,3.065633,1522.186,0.005331576,0.1589002,0.7201872,0.731278,915.1388,0.2813475,0.1136058,0.1790716,0.4318409,512.9037,butterfly,656518,0.5065366505730946,bracket.stp,ge-jet-engine-bracket-43,Tomas Cervenka,tomas.cervenka-1,True,False,False
497,40756,81552,151454.11895793915,38279.8335583644,0.9891637186646058,11.0,0.7191538,0.107109,0.8823878,1.051081,1182.819,0.01702577,0.08034944,0.2450831,1.146459,911.7063,0.004246099,0.08292952,0.2058803,0.2411211,493.7997,0.1764306,0.04237298,0.1050686,0.2153351,443.6303,butterfly,569615,0.676999911741988,Jet engine bracet ver 2.0.igs,ge-jet-engine-bracket-ver-2-0-1,Sander Saarniit,sander.saarniit,False,False,False
498,76153,152350,69348.93339683954,50544.379991858805,0.8343763021601588,12.0,1.536624,0.1279885,2.017573,2.355531,1602.878,0.1216854,0.1278495,0.4137993,2.087852,1053.129,0.1767528,0.1670995,0.6708692,0.6959127,751.6447,0.7569494,0.2059083,0.5248966,0.8986597,2093.197,butterfly,891543,0.3099897322838728,GE Bracket holow 307g.stp,let-the-force-flow-volume-ii-1,Hubert Baumgartner,hubert.baumgartner-1,False,False,False
499,39910,79856,104936.85413087184,44878.52612721603,1.065357079663756,10.0,0.9377042,0.213014,1.198138,1.41321,1249.145,0.1446104,0.1039448,0.4437442,1.535151,910.249,0.006072924,0.242374,0.3264824,0.4105732,615.783,0.3664825,0.08591106,0.2079259,0.4388434,794.933,butterfly,512072,0.4690677379649972,GE_jet_Ti6Al4V_v5.3.stp,ge_jet_ti6al4v_v5-3-1,Andrei Roncea,andrei.roncea-1,False,False,False
500,18884,37800,97691.4656944399,31110.37595397718,1.3231162598354484,9.0,1.100226,0.1280543,1.687883,1.846403,1030.316,0.01951518,0.1307915,0.2576543,1.463739,748.3593,0.08346882,0.2053505,0.7207011,0.7444313,829.3661,0.5442572,0.09750197,0.4814169,0.8901895,1142.586,arch,212225,0.4366808516541464,bracketv3.stp,bracket_v3-1,Krisztián Haász,krisztian.haasz-1,False,True,False
501,21280,42580,152325.98769206044,38734.25391419393,1.3373044245592915,6.0,0.7949852,0.1829708,0.9555855,1.144889,933.545,0.05995023,0.1211406,0.4501898,1.399457,692.82,0.004492347,0.1175276,0.3167692,0.3290855,490.0375,0.2635897,0.0374601,0.1810101,0.4948858,447.9277,flat,253608,0.6808971649835103,brackter_final.STEP,ge-jet-engine-bracket-44,pwanst,pwanst-1,False,True,False
504,11911,23846,97031.27966819445,35260.833633093025,1.8240629133884063,7.0,1.241697,0.3464637,1.388237,1.713121,2312.825,0.02452233,0.1871607,0.1373077,1.928747,4303.724,0.06661491,0.09338143,0.3200299,0.3592526,1180.409,0.04314743,0.1033323,0.163593,0.6814322,2227.1,beam,113032,0.4337298201168292,bracket1.stp,ge-jet-engine-bracket-challenge-21,Borut,borut-3,True,False,False
506,12155,24346,82561.00458556217,28703.357367205244,1.6148517451703102,10.0,0.9685802,0.2030251,1.213941,1.408252,1481.371,0.01155949,0.1010805,0.1871631,1.30362,1077.732,0.06460901,0.1638913,0.3540457,0.3888722,516.5693,0.2789765,0.09062567,0.2057791,0.3770371,434.96,beam,120064,0.3690476904974629,Support v4-2 OK 365g.stp,ge-jet-engine-bracket-v2-2,Alexis,alexis-23,False,False,True
507,17742,35504,116191.06501298348,35535.51828434572,1.420990309220307,6.0,1.815972,0.1491511,2.017861,2.493531,1643.217,0.08223445,0.1438181,0.4124786,2.98482,1505.922,0.007250779,0.07070837,0.4317251,0.4540212,731.5173,0.191214,0.03172642,0.1156817,0.2816877,375.4934,flat,204340,0.5193740606080363,GE jet engine bracket.STEP,ge-jet-engine-bracket-45,Behnam Persian,behnam.persian-1,False,False,True
510,51396,102812,93928.84428854963,73025.9987601983,1.198448405051187,6.0,0.6383478,0.09904616,1.086238,1.167416,611.5836,0.04067963,0.2035058,0.2562388,0.8756845,570.9506,0.03174872,0.2322068,0.5098128,0.5507222,389.6634,0.3062073,0.1335997,0.1500184,0.4407998,613.9897,block,516151,0.4198619339698169,GE Jet Engine Bracket Version 1.1 By M.STEP,m-kurniawan-ge-jet-engine-bracket-version-1-1-1,M Arie Kurniawan,m.arie.kurniawan-1,True,False,False
511,27893,55806,78232.79414661136,46015.37372737093,1.3318200325947156,6.0,0.9376671,0.2592462,1.197728,1.397935,1125.816,0.02460596,0.1068479,0.2292851,1.39189,836.0897,0.005463595,0.2950072,0.3697407,0.4790938,861.3646,0.5052953,0.09969657,0.3567066,0.5664492,758.2795,butterfly,274934,0.3497005898353528,GENERAL_ELECTRIC_JET_ENGINE_IMPROVED.stp,engine-bracket-improved-1,Sebastien Vavassori,sebastien.vavassori-2,True,False,False
512,37348,74756,138600.72798311594,60617.18519834764,1.268123795500504,16.0,0.693759,0.2682152,1.109922,1.231897,1174.021,0.06624,0.2319001,0.3711463,0.9171696,708.4758,0.05525682,0.3837931,0.5036975,0.6079038,793.3225,0.3140881,0.1946903,0.1874974,0.3291009,619.8434,butterfly,430964,0.6195452540845283,GE Prototype 1.STEP,ge-jet-engine-bracket-challenge-23,Hendri Surya,hendri.surya-1,False,False,True
513,30336,60692,254181.86596349563,42631.93067026834,1.1558011546263622,6.0,0.4768452,0.06963082,0.7455991,0.8296382,1258.966,0.0163206,0.07156339,0.2160696,0.6233193,773.0373,0.06544027,0.05959688,0.3089365,0.3151088,613.7589,0.1144122,0.0105628,0.07819902,0.2777379,430.1442,butterfly,418748,1.1361929408568257,GE-1.STEP,ge-1-1,Pranav Panchal,pranav.panchal,False,True,False
514,15819,31658,192053.5412956581,35927.040167691855,1.522215094448478,6.0,0.626348,0.1293555,0.9625075,1.067333,889.5706,0.02222185,0.09878115,0.205433,0.8005671,687.8945,0.08710943,0.1603868,0.4063603,0.4362559,513.4243,0.2340881,0.01648968,0.1886359,0.5856448,471.3834,flat,200727,0.8584793295915918,GE-2.STEP,ge-2-1,Pranav Panchal,pranav.panchal,False,False,True
515,47221,94462,153575.68611748124,48853.68393615026,1.0016047606859035,6.0,0.8133885,0.1244619,1.261002,1.385842,1186.15,0.08162915,0.07717594,0.3488835,0.9398919,755.6906,0.1907829,0.113639,0.5522521,0.5683656,559.7032,0.1128353,0.01210209,0.06523455,0.297532,323.959,butterfly,656279,0.6864833169451412,GE-3.STEP,ge-3-1,Pranav Panchal,pranav.panchal,False,False,True
517,29607,59234,135658.38134525984,52199.54055206791,1.3510022892225204,6.0,0.9065583,0.4447673,1.577659,1.73318,1175.886,0.1507258,0.1803082,0.3485444,1.007175,1122.604,0.2463925,0.3576977,0.7905427,0.8612753,604.3867,0.1942774,0.01696615,0.1429788,0.356164,420.5476,flat,369323,0.6063929646133115,GE-5.STEP,ge-5-1,Pranav Panchal,pranav.panchal,False,False,False
518,31486,62992,114708.80067410776,66424.30872163876,1.4730161093320293,6.0,1.700442,0.6181417,4.156601,4.242461,1766.748,0.166784,0.1267745,0.2254882,1.118508,676.9346,0.885587,0.5627382,2.992449,3.043192,1328.078,0.20126,0.03041923,0.1218616,0.5300581,428.4102,other,282907,0.5127483390132617,GE-6.STEP,ge-6-1,Pranav Panchal,pranav.panchal,False,False,False
519,28297,56614,108734.16004946428,54716.310434047205,1.4398229289783862,6.0,0.9406402,0.5708602,1.821194,1.951478,1033.405,0.1167963,0.08371663,0.2597756,0.8490217,487.2832,0.3434128,0.5314997,1.112783,1.208465,864.161,0.1530014,0.01709154,0.09915952,0.2949493,426.8678,flat,269652,0.4860416954211053,GE-7.STEP,ge-7-1,Pranav Panchal,pranav.panchal,True,False,False
520,34037,68094,99436.72571964146,45743.794213453344,1.1449507678067643,6.0,1.314558,0.6935355,2.61488,2.779522,2320.959,0.3587711,0.139775,0.1655374,1.074659,660.3861,0.6035528,0.5920669,1.628207,1.730848,1601.251,0.2338835,0.02001727,0.180274,0.4322976,538.2202,flat,372586,0.4444821639667973,GE-8.STEP,ge-8-1,Pranav Panchal,pranav.panchal,False,False,True
